original_name,space,space_name,dimension,cc_level,cc_sublevel,cc_level_name,cc_sublevel_name,group_label
dim_1079,CC,Chemical Checker,1079,B,B4,Targets,Binding,Targets / B4: Binding
dim_1080,CC,Chemical Checker,1080,B,B4,Targets,Binding,Targets / B4: Binding
dim_1081,CC,Chemical Checker,1081,B,B4,Targets,Binding,Targets / B4: Binding
dim_1082,CC,Chemical Checker,1082,B,B4,Targets,Binding,Targets / B4: Binding
dim_1083,CC,Chemical Checker,1083,B,B4,Targets,Binding,Targets / B4: Binding
dim_1084,CC,Chemical Checker,1084,B,B4,Targets,Binding,Targets / B4: Binding
dim_1085,CC,Chemical Checker,1085,B,B4,Targets,Binding,Targets / B4: Binding
dim_1086,CC,Chemical Checker,1086,B,B4,Targets,Binding,Targets / B4: Binding
dim_1087,CC,Chemical Checker,1087,B,B4,Targets,Binding,Targets / B4: Binding
dim_1088,CC,Chemical Checker,1088,B,B4,Targets,Binding,Targets / B4: Binding
dim_1089,CC,Chemical Checker,1089,B,B4,Targets,Binding,Targets / B4: Binding
dim_1090,CC,Chemical Checker,1090,B,B4,Targets,Binding,Targets / B4: Binding
dim_1091,CC,Chemical Checker,1091,B,B4,Targets,Binding,Targets / B4: Binding
dim_1092,CC,Chemical Checker,1092,B,B4,Targets,Binding,Targets / B4: Binding
dim_1093,CC,Chemical Checker,1093,B,B4,Targets,Binding,Targets / B4: Binding
dim_1094,CC,Chemical Checker,1094,B,B4,Targets,Binding,Targets / B4: Binding
dim_1095,CC,Chemical Checker,1095,B,B4,Targets,Binding,Targets / B4: Binding
dim_1096,CC,Chemical Checker,1096,B,B4,Targets,Binding,Targets / B4: Binding
dim_1097,CC,Chemical Checker,1097,B,B4,Targets,Binding,Targets / B4: Binding
dim_1098,CC,Chemical Checker,1098,B,B4,Targets,Binding,Targets / B4: Binding
dim_1099,CC,Chemical Checker,1099,B,B4,Targets,Binding,Targets / B4: Binding
dim_1100,CC,Chemical Checker,1100,B,B4,Targets,Binding,Targets / B4: Binding
dim_1101,CC,Chemical Checker,1101,B,B4,Targets,Binding,Targets / B4: Binding
dim_1102,CC,Chemical Checker,1102,B,B4,Targets,Binding,Targets / B4: Binding
dim_1103,CC,Chemical Checker,1103,B,B4,Targets,Binding,Targets / B4: Binding
dim_1104,CC,Chemical Checker,1104,B,B4,Targets,Binding,Targets / B4: Binding
dim_1105,CC,Chemical Checker,1105,B,B4,Targets,Binding,Targets / B4: Binding
dim_1106,CC,Chemical Checker,1106,B,B4,Targets,Binding,Targets / B4: Binding
dim_1107,CC,Chemical Checker,1107,B,B4,Targets,Binding,Targets / B4: Binding
dim_1108,CC,Chemical Checker,1108,B,B4,Targets,Binding,Targets / B4: Binding
dim_1109,CC,Chemical Checker,1109,B,B4,Targets,Binding,Targets / B4: Binding
dim_1110,CC,Chemical Checker,1110,B,B4,Targets,Binding,Targets / B4: Binding
dim_1111,CC,Chemical Checker,1111,B,B4,Targets,Binding,Targets / B4: Binding
dim_1112,CC,Chemical Checker,1112,B,B4,Targets,Binding,Targets / B4: Binding
dim_1113,CC,Chemical Checker,1113,B,B4,Targets,Binding,Targets / B4: Binding
dim_1114,CC,Chemical Checker,1114,B,B4,Targets,Binding,Targets / B4: Binding
dim_1115,CC,Chemical Checker,1115,B,B4,Targets,Binding,Targets / B4: Binding
dim_1116,CC,Chemical Checker,1116,B,B4,Targets,Binding,Targets / B4: Binding
dim_1117,CC,Chemical Checker,1117,B,B4,Targets,Binding,Targets / B4: Binding
dim_1118,CC,Chemical Checker,1118,B,B4,Targets,Binding,Targets / B4: Binding
dim_1119,CC,Chemical Checker,1119,B,B4,Targets,Binding,Targets / B4: Binding
dim_1120,CC,Chemical Checker,1120,B,B4,Targets,Binding,Targets / B4: Binding
dim_1121,CC,Chemical Checker,1121,B,B4,Targets,Binding,Targets / B4: Binding
dim_1122,CC,Chemical Checker,1122,B,B4,Targets,Binding,Targets / B4: Binding
dim_1123,CC,Chemical Checker,1123,B,B4,Targets,Binding,Targets / B4: Binding
dim_1124,CC,Chemical Checker,1124,B,B4,Targets,Binding,Targets / B4: Binding
dim_1125,CC,Chemical Checker,1125,B,B4,Targets,Binding,Targets / B4: Binding
dim_1126,CC,Chemical Checker,1126,B,B4,Targets,Binding,Targets / B4: Binding
dim_1127,CC,Chemical Checker,1127,B,B4,Targets,Binding,Targets / B4: Binding
dim_1128,CC,Chemical Checker,1128,B,B4,Targets,Binding,Targets / B4: Binding
dim_1129,CC,Chemical Checker,1129,B,B4,Targets,Binding,Targets / B4: Binding
dim_1130,CC,Chemical Checker,1130,B,B4,Targets,Binding,Targets / B4: Binding
dim_1131,CC,Chemical Checker,1131,B,B4,Targets,Binding,Targets / B4: Binding
dim_1132,CC,Chemical Checker,1132,B,B4,Targets,Binding,Targets / B4: Binding
dim_1133,CC,Chemical Checker,1133,B,B4,Targets,Binding,Targets / B4: Binding
dim_1134,CC,Chemical Checker,1134,B,B4,Targets,Binding,Targets / B4: Binding
dim_1135,CC,Chemical Checker,1135,B,B4,Targets,Binding,Targets / B4: Binding
dim_1136,CC,Chemical Checker,1136,B,B4,Targets,Binding,Targets / B4: Binding
dim_1137,CC,Chemical Checker,1137,B,B4,Targets,Binding,Targets / B4: Binding
dim_1138,CC,Chemical Checker,1138,B,B4,Targets,Binding,Targets / B4: Binding
dim_1139,CC,Chemical Checker,1139,B,B4,Targets,Binding,Targets / B4: Binding
dim_1140,CC,Chemical Checker,1140,B,B4,Targets,Binding,Targets / B4: Binding
dim_1141,CC,Chemical Checker,1141,B,B4,Targets,Binding,Targets / B4: Binding
dim_1142,CC,Chemical Checker,1142,B,B4,Targets,Binding,Targets / B4: Binding
dim_1143,CC,Chemical Checker,1143,B,B4,Targets,Binding,Targets / B4: Binding
dim_1144,CC,Chemical Checker,1144,B,B4,Targets,Binding,Targets / B4: Binding
dim_1145,CC,Chemical Checker,1145,B,B4,Targets,Binding,Targets / B4: Binding
dim_1146,CC,Chemical Checker,1146,B,B4,Targets,Binding,Targets / B4: Binding
dim_1147,CC,Chemical Checker,1147,B,B4,Targets,Binding,Targets / B4: Binding
dim_1148,CC,Chemical Checker,1148,B,B4,Targets,Binding,Targets / B4: Binding
dim_1149,CC,Chemical Checker,1149,B,B4,Targets,Binding,Targets / B4: Binding
dim_1150,CC,Chemical Checker,1150,B,B4,Targets,Binding,Targets / B4: Binding
dim_1151,CC,Chemical Checker,1151,B,B4,Targets,Binding,Targets / B4: Binding
dim_1152,CC,Chemical Checker,1152,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1153,CC,Chemical Checker,1153,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1154,CC,Chemical Checker,1154,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1155,CC,Chemical Checker,1155,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1156,CC,Chemical Checker,1156,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1157,CC,Chemical Checker,1157,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1158,CC,Chemical Checker,1158,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1159,CC,Chemical Checker,1159,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1160,CC,Chemical Checker,1160,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1161,CC,Chemical Checker,1161,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1162,CC,Chemical Checker,1162,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1163,CC,Chemical Checker,1163,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1164,CC,Chemical Checker,1164,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1165,CC,Chemical Checker,1165,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1166,CC,Chemical Checker,1166,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1167,CC,Chemical Checker,1167,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1168,CC,Chemical Checker,1168,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1169,CC,Chemical Checker,1169,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1170,CC,Chemical Checker,1170,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1171,CC,Chemical Checker,1171,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1172,CC,Chemical Checker,1172,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1173,CC,Chemical Checker,1173,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1174,CC,Chemical Checker,1174,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1175,CC,Chemical Checker,1175,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1176,CC,Chemical Checker,1176,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1177,CC,Chemical Checker,1177,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1178,CC,Chemical Checker,1178,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1179,CC,Chemical Checker,1179,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1180,CC,Chemical Checker,1180,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1181,CC,Chemical Checker,1181,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1182,CC,Chemical Checker,1182,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1183,CC,Chemical Checker,1183,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1184,CC,Chemical Checker,1184,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1185,CC,Chemical Checker,1185,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1186,CC,Chemical Checker,1186,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1187,CC,Chemical Checker,1187,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1188,CC,Chemical Checker,1188,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1189,CC,Chemical Checker,1189,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1190,CC,Chemical Checker,1190,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1191,CC,Chemical Checker,1191,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1192,CC,Chemical Checker,1192,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1193,CC,Chemical Checker,1193,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1194,CC,Chemical Checker,1194,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1195,CC,Chemical Checker,1195,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1196,CC,Chemical Checker,1196,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1197,CC,Chemical Checker,1197,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1198,CC,Chemical Checker,1198,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1199,CC,Chemical Checker,1199,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1200,CC,Chemical Checker,1200,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1201,CC,Chemical Checker,1201,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1202,CC,Chemical Checker,1202,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1203,CC,Chemical Checker,1203,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1204,CC,Chemical Checker,1204,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1205,CC,Chemical Checker,1205,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1206,CC,Chemical Checker,1206,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1207,CC,Chemical Checker,1207,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1208,CC,Chemical Checker,1208,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1209,CC,Chemical Checker,1209,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1210,CC,Chemical Checker,1210,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1211,CC,Chemical Checker,1211,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1212,CC,Chemical Checker,1212,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1213,CC,Chemical Checker,1213,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1214,CC,Chemical Checker,1214,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1215,CC,Chemical Checker,1215,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1216,CC,Chemical Checker,1216,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1217,CC,Chemical Checker,1217,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1218,CC,Chemical Checker,1218,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1219,CC,Chemical Checker,1219,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1220,CC,Chemical Checker,1220,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1221,CC,Chemical Checker,1221,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1222,CC,Chemical Checker,1222,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1223,CC,Chemical Checker,1223,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1224,CC,Chemical Checker,1224,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1225,CC,Chemical Checker,1225,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1226,CC,Chemical Checker,1226,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1227,CC,Chemical Checker,1227,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1228,CC,Chemical Checker,1228,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1229,CC,Chemical Checker,1229,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1230,CC,Chemical Checker,1230,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1231,CC,Chemical Checker,1231,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1232,CC,Chemical Checker,1232,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1233,CC,Chemical Checker,1233,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1234,CC,Chemical Checker,1234,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1235,CC,Chemical Checker,1235,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1236,CC,Chemical Checker,1236,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1237,CC,Chemical Checker,1237,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1238,CC,Chemical Checker,1238,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1239,CC,Chemical Checker,1239,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1240,CC,Chemical Checker,1240,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1241,CC,Chemical Checker,1241,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1242,CC,Chemical Checker,1242,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1243,CC,Chemical Checker,1243,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1244,CC,Chemical Checker,1244,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1245,CC,Chemical Checker,1245,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1246,CC,Chemical Checker,1246,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1247,CC,Chemical Checker,1247,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1248,CC,Chemical Checker,1248,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1249,CC,Chemical Checker,1249,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1250,CC,Chemical Checker,1250,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1251,CC,Chemical Checker,1251,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1252,CC,Chemical Checker,1252,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1253,CC,Chemical Checker,1253,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1254,CC,Chemical Checker,1254,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1255,CC,Chemical Checker,1255,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1256,CC,Chemical Checker,1256,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1257,CC,Chemical Checker,1257,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1258,CC,Chemical Checker,1258,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1259,CC,Chemical Checker,1259,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1260,CC,Chemical Checker,1260,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1261,CC,Chemical Checker,1261,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1262,CC,Chemical Checker,1262,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1263,CC,Chemical Checker,1263,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1264,CC,Chemical Checker,1264,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1265,CC,Chemical Checker,1265,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1266,CC,Chemical Checker,1266,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1267,CC,Chemical Checker,1267,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1268,CC,Chemical Checker,1268,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1269,CC,Chemical Checker,1269,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1270,CC,Chemical Checker,1270,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1271,CC,Chemical Checker,1271,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1272,CC,Chemical Checker,1272,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1273,CC,Chemical Checker,1273,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1274,CC,Chemical Checker,1274,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1275,CC,Chemical Checker,1275,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1276,CC,Chemical Checker,1276,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1277,CC,Chemical Checker,1277,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1278,CC,Chemical Checker,1278,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1279,CC,Chemical Checker,1279,B,B5,Targets,HTS bioassays,Targets / B5: HTS bioassays
dim_1280,CC,Chemical Checker,1280,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1281,CC,Chemical Checker,1281,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1282,CC,Chemical Checker,1282,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1283,CC,Chemical Checker,1283,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1284,CC,Chemical Checker,1284,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1285,CC,Chemical Checker,1285,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1286,CC,Chemical Checker,1286,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1287,CC,Chemical Checker,1287,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1288,CC,Chemical Checker,1288,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1289,CC,Chemical Checker,1289,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1290,CC,Chemical Checker,1290,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1291,CC,Chemical Checker,1291,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1292,CC,Chemical Checker,1292,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1293,CC,Chemical Checker,1293,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1294,CC,Chemical Checker,1294,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1295,CC,Chemical Checker,1295,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1296,CC,Chemical Checker,1296,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1297,CC,Chemical Checker,1297,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1298,CC,Chemical Checker,1298,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1299,CC,Chemical Checker,1299,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1300,CC,Chemical Checker,1300,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1301,CC,Chemical Checker,1301,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1302,CC,Chemical Checker,1302,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1303,CC,Chemical Checker,1303,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1304,CC,Chemical Checker,1304,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1305,CC,Chemical Checker,1305,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1306,CC,Chemical Checker,1306,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1307,CC,Chemical Checker,1307,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1308,CC,Chemical Checker,1308,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1309,CC,Chemical Checker,1309,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
dim_1310,CC,Chemical Checker,1310,C,C1,Networks,Small molecule roles,Networks / C1: Small molecule roles
