drug,inchikey,level,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
dicloxacillin,YFAGHNZHGGCZAX-JKIFEVAISA-N,D3,-0.096617907,-0.096337855,-0.085275315,0.060293537,-0.093950041,-0.096617907,0.09661784,-0.059466679,0.096604854,-0.096617907,0.093568049,0.096617796,-0.072567686,-0.096287094,0.095977373,0.017186383,0.094421484,0.074034505,0.052477699,-0.096617892,-0.091393732,0.096617907,-0.096617907,0.090659484,-0.03214141,-0.096617907,0.021005679,-0.096617907,-0.093238004,0.096595235,-0.093368188,-0.095210977,-0.047621798,0.09661749,-0.096597217,-0.096615925,-0.095977902,0.06628523,-0.050001815,-0.096617594,0.089122094,-0.096617907,-0.016698308,-0.092895091,-0.096617907,-0.003037336,-0.096617706,0.089549139,0.094230756,-0.096600607,0.09661787,-0.096515171,0.015960721,0.096617907,0.096617907,-0.096617907,0.096613869,-0.087299041,0.096617907,0.092573464,-0.096571505,-0.096598186,-0.096479356,0.088931642,0.033230547,0.096617907,0.096576706,0.095080331,-0.063693196,0.096507564,-0.096385419,-0.096617907,0.071038045,0.078760631,0.087322667,-0.096617907,-0.096617848,0.094452947,0.094123885,-0.093707375,0.096524552,0.096586898,0.092130966,0.096427381,-0.067440055,-0.096617907,0.036780253,-0.0966134,0.096438676,0.095713772,-0.096617833,-0.09661784,-0.096613109,0.028859625,0.040895462,-0.096617721,0.096534744,0.096593134,-0.096617907,0.058601804,0.095226325,-0.095504887,0.096616827,0.096617907,-0.096617907,0.096605286,0.096522734,-0.096617393,0.096617907,-0.096617907,-0.096614502,0.096617907,-0.096498482,0.096440844,-0.096617803,-0.096617907,-0.096614584,0.096617773,-0.096607387,-0.024517594,0.095464103,0.069015071,-0.09661787,0.095691785,0.056390118,-0.096615724,-0.096533909,-0.096297167
difloxacin,NOCJXYPHIIZEHN-UHFFFAOYSA-N,D3,-0.066356577,-0.101104103,-0.074824154,-0.101109147,-0.016143959,0.100947507,0.066401698,-0.084874399,-0.100881293,-0.036617331,0.100694187,-0.091282576,0.100066595,-0.098621763,-0.100949697,-0.101108953,0.048728075,-0.101102747,0.099658325,-0.099140264,0.099073254,0.029060312,0.101109169,0.093285978,-0.100837603,-0.090046063,-0.101108812,0.101079188,-0.078453235,-0.101045772,0.101023331,0.084192485,-0.010097505,-0.101109192,-0.083146438,0.077358879,-0.101007901,0.058256149,-0.036271092,0.100020625,-0.058145978,0.101092413,0.048501689,-0.100920573,0.091902517,0.100992568,-0.100773491,0.097278558,-0.054963432,0.098441795,0.101065129,0.064614981,0.077178448,-0.10078758,0.101103507,0.060120881,-0.100654237,0.033887651,-0.098638892,0.101103283,-0.094658911,-0.101019606,-0.100004934,-0.100562118,0.101103738,-0.069251873,-0.05919826,-0.100973718,-0.100981258,0.087242186,0.1007156,-0.07695885,0.101109162,-0.094463892,0.097697131,0.100132763,-0.101098187,-0.065958135,-0.09832935,-0.09619984,-0.054620598,0.099430144,0.101104796,0.100962579,-0.100811645,0.071289249,-0.101087995,0.101103507,0.071014203,0.100752838,0.066289008,0.092313863,0.097430706,0.101104639,0.101109229,-0.023578463,0.101108968,-0.09602043,0.101100616,-0.084010817,-0.100768544,-0.061174743,0.087066963,0.099035293,0.005961821,-0.100177541,-0.07714197,0.101109192,-0.100492902,0.08275339,-0.100240916,-0.101030454,0.064377598,-0.10110689,0.100684837,-0.088615529,0.100942194,0.080242597,0.100880101,-0.006557904,-0.099804603,-0.045929749,-0.089440882,-0.06616056,-0.086232007,-0.085173249,0.022912588,-0.101103634
dihydrostreptomycin,ASXBYYWOLISCLQ-HZYVHMACSA-N,D3,-0.109594315,0.105482757,0.075966619,0.109956905,-0.110908538,0.065176636,-0.109158665,0.11050038,0.063141033,0.109212145,0.002545547,-0.053692397,0.109383121,-0.083172433,0.030796893,-0.070789233,-0.097217962,0.026060108,0.110003449,0.00455945,0.016377447,0.013988543,-0.109731995,-0.079227708,0.110664129,0.050783738,0.0767681,-0.020445179,-0.109287359,-0.081362844,0.099530868,-0.100155152,0.048636872,-0.105202883,-0.106112145,-0.108551927,0.106536202,-0.073984295,-0.096756682,-0.109741896,-0.110744976,-0.101676293,0.069889903,0.089734599,0.015973143,0.073242582,0.10206306,-0.10888277,0.10044574,-0.062625773,0.098189481,0.104128055,-0.086198181,-0.098570153,-0.070607692,-0.084210031,0.104910225,0.095569767,-0.008092991,0.087063037,0.08788275,-0.032159328,0.080367394,0.110861294,0.053019766,0.08958064,0.101392686,-0.066607095,0.057446994,0.109479673,-0.107918568,0.019674616,0.069813088,0.11007484,0.103673138,0.110795066,-0.0931684,-0.054391395,-0.106500491,0.015616981,0.110541947,0.077150166,-0.103545167,0.109302081,0.110867627,-0.104681179,-0.049319204,0.063184224,-0.090488963,-0.107228108,-0.080854185,-0.109008178,0.105891168,-0.098072857,-0.110639758,-0.001021257,-0.110880673,0.110283434,-0.024716366,-0.104219936,0.071687661,0.070383109,0.099931203,0.105733924,-0.096015587,-0.110114373,-0.002476921,0.056004927,-0.052498803,0.110591836,-0.109690465,-0.062747017,0.08125677,-0.01730936,-0.108975448,0.10857936,-0.084136955,-0.104682475,0.109535761,0.083367527,0.052668344,-0.110861294,-0.110075973,-0.086443178,-0.110855266,0.099824145,0.109286673,-0.004662655
doripenem,AVAACINZEOAHHE-VFZPANTDSA-N,D3,-0.083210617,-0.094556965,-0.013641429,0.102912389,-0.094367877,-0.09884949,0.09401501,-0.051918019,-0.086387731,-0.103910476,0.102288485,0.090141676,0.046482228,-0.033757597,0.098263413,-0.067041941,-0.065640874,-0.059952617,-0.067244887,-0.102845751,0.1039427,0.09979073,0.086008579,0.103231102,-0.069305472,-0.103926733,-0.101798378,-0.092351474,-0.102551699,0.019923307,-0.1036065,-0.093928777,0.101189241,0.091797002,0.084159501,-0.038327377,-0.100719102,-0.093905993,-0.087728322,0.081970319,0.093508609,-0.098955624,-0.103505775,-0.086790062,-0.097376183,-0.015506404,-0.096226551,-0.090943269,0.099004105,-0.100612536,0.103948392,-0.055198137,-0.103941582,0.099532045,0.103958845,0.076752193,-0.0676177,-0.103580728,0.102429777,0.103942573,-0.103911541,0.100110792,-0.081501007,0.067542277,0.103918456,0.103946194,0.10219083,0.103778481,-0.103761196,0.103944696,-0.035575002,-0.102809802,0.103261568,-0.08340244,0.09304399,-0.049849037,-0.103436559,-0.103954524,-0.103953734,-0.074582957,0.10388428,0.095469706,-0.009304177,0.08874438,0.103149369,-0.056553718,-0.101178497,-0.102988422,0.049465664,0.053008061,-0.103294604,-0.018669533,0.103120632,0.013091705,-0.064789951,-0.050516054,0.099539086,0.092115253,0.0994967,-0.103454106,0.103800684,-0.103915967,0.07671842,0.103869416,0.103399448,-0.089483827,-0.103514694,0.04426204,0.079951733,0.082679465,-0.098420374,0.01547919,-0.077580258,-0.103901401,-0.096758872,0.002055215,-0.082108453,0.065740481,-0.088930763,-0.100160152,-0.09424641,-0.076326981,-0.103460953,-0.074454203,-0.09984532,-0.102861911,-0.100567207,-0.099052377
doxorubicin,AOJJSUZBOXZQNB-TZSSRYMLSA-N,D3,-0.096382596,-0.096431993,-0.091650948,-0.033016589,-0.096305571,-0.096408062,0.096431524,-0.036981549,-0.021655479,-0.096424624,0.095146738,-0.089666359,0.0964313,-0.096428081,0.000241802,-0.096411452,-0.087025464,0.095267907,0.096291631,-0.096431993,0.085272945,0.096431993,-0.096431933,-0.09643022,0.093814097,0.095261633,-0.088914633,0.093967035,-0.084891856,-0.096402772,-0.096431896,-0.096431993,-0.096430421,0.096429393,-0.096431956,0.052069161,-0.096431807,0.096431382,0.096431702,-0.096408561,-0.096371554,-0.096431933,-0.079214282,0.096431993,-0.096431993,-0.096424147,-0.096431315,0.096431196,-0.09636192,-0.096431993,0.096363172,0.096430108,-0.091957234,0.096431822,0.096383303,-0.096431993,0.061875388,0.014001143,0.096101776,-0.088159613,-0.096431993,-0.093521297,-0.026223397,0.03004745,-0.096428223,0.085597701,-0.096430764,-0.096431993,0.095808834,-0.096423805,-0.016715797,-0.096427567,0.095004842,0.096431993,0.094542503,0.060629513,-0.096427761,-0.057103001,0.096431807,-0.096428007,0.094141312,-0.08906135,0.096409924,-0.014302946,0.096431993,0.081412517,-0.068650454,-0.096431911,-0.096010223,-0.096429907,0.00309228,-0.096420512,-0.062112756,-0.077235721,-0.096418515,-0.096431993,-0.096431993,0.094143152,-0.085251369,0.056419645,0.080400206,0.095880829,-0.07872092,-0.063408591,-0.096431904,0.066450752,0.096431933,-0.082148276,0.096431814,-0.095943257,-0.09639667,0.094301164,-0.094696157,0.096429035,0.09558592,-0.096431993,-0.096397549,0.096359499,0.082034439,-0.043379772,0.096431993,0.087234467,0.092931837,0.096428938,-0.096360408,-0.095366172,0.096413143,-0.096430808
egcg,WMBWREPUVVBILR-WIYYLYMNSA-N,D3,-0.105028905,0.105018675,-0.049351841,-0.061901879,0.091365829,0.105124891,-0.105024055,0.097489581,-0.042555578,-0.004354263,-0.056033179,-0.10509143,0.021279169,0.105138123,-0.103995346,0.063500397,-0.099337921,0.102337278,0.092878997,0.097908907,-0.105018012,-0.087449566,-0.104515925,0.102044411,0.101364739,-0.071135253,0.103788786,-0.064741738,0.050426267,0.093210682,-0.092314966,0.103919163,-0.098171212,-0.102669634,0.044390649,-0.064404704,0.096220814,-0.026580837,-0.061865121,-0.10199111,-0.097746484,0.102603853,-0.078829095,0.103105471,0.056988392,0.050980639,-0.104012385,-0.105049297,-0.083645955,-0.038869649,-0.050604049,-0.03034872,-0.097839095,-0.104484059,-0.104434587,-0.105133884,0.104070075,0.105137877,0.10510923,0.010104075,0.105098717,-0.103148714,-0.104971789,0.086080573,-0.104396671,-0.104781784,0.105132356,0.103742488,-0.092559576,0.105139762,-0.065587744,-0.105115317,-0.090391979,-0.061305866,0.101614684,-0.094856925,-0.087814391,-0.103010774,-0.101480253,-0.103750169,0.104967676,-0.053438336,-0.096401557,0.091304541,0.067143507,-0.103564516,-0.086371787,0.092694968,-0.045376621,0.053817652,-0.102918789,-0.099006027,-0.044276834,-0.040681954,-0.099516049,-0.051431973,-0.104476899,0.097156361,-0.092497498,-0.075238213,-0.084215812,0.104191296,0.0762318,0.104642585,-0.099120811,-0.08499939,-0.081604965,0.030486654,0.043285925,-0.103080414,-0.102664419,-0.105116449,0.105126709,-0.011128403,-0.086492337,0.101511948,-0.084526293,-0.082361519,0.087577179,-0.105078325,0.103346035,0.061939076,0.093889922,-0.076029211,0.09208975,0.094719581,0.096454024,-0.090352558
enrofloxacin,SPFYMRJSYKOXGV-UHFFFAOYSA-N,D3,0.037987716,-0.092827298,-0.092827298,-0.092823915,0.092608184,0.092822157,-0.09270525,-0.092820302,0.092809744,0.092827298,0.090730831,-0.092787109,0.092827253,-0.051773034,-0.092818648,0.092820458,0.054091297,-0.092827104,-0.075407028,-0.082276896,0.09282548,0.092815265,0.09106268,-0.092826575,-0.092816986,0.092827298,-0.092827179,0.092826754,0.092826746,-0.092827208,-0.092826962,-0.092577271,-0.092824645,-0.092801012,-0.092827298,0.092827298,-0.092821717,0.088015117,0.092827298,-0.092827268,-0.092819288,0.092827268,0.092827298,-0.09282624,-0.092827298,0.092825562,-0.064591266,0.092827298,-0.092827298,-0.092748567,-0.067085356,0.092690997,-0.092824407,-0.090113945,0.01925388,0.084506325,-0.091413163,0.092827067,0.091994539,0.09182293,-0.083522603,-0.092827298,-0.092804886,-0.055692442,-0.092820048,-0.092827201,-0.092827156,-0.092827298,0.087604403,-0.092826791,0.092827067,-0.09216816,0.092827231,0.092827223,0.008454328,0.082915112,0.09279529,-0.092826426,0.092804126,-0.092827253,-0.092826776,-0.092822619,0.092827298,0.092827298,0.088985629,0.092827298,-0.067956112,0.060475338,-0.092670724,0.01376193,0.092764698,0.092827201,-0.09280435,-0.09279868,0.092827298,-0.090130866,-0.092823647,-0.092827298,0.083506264,0.085411653,-0.025166506,0.092827298,-0.092783205,-0.092827253,-0.092804819,-0.092826881,0.092825696,0.090870395,0.092827298,0.092823014,-0.09282539,-0.092826642,0.090944305,0.092254929,0.084128045,-0.092827298,0.092826352,0.092827171,0.092818715,-0.092805438,0.091799021,0.092827298,-0.092827298,0.086893409,0.045850039,-0.092827298,0.092820078,-0.092827298
eravacycline,AKLMFDDQCHURPW-ISIOAQNYSA-N,D3,0.045204666,-0.012972765,0.058058824,0.101522371,-0.017083509,0.031605843,-0.14148511,0.078482956,-0.122740962,-0.103042416,0.133131146,0.051048789,0.103275143,0.092391364,-0.124129787,-0.106418483,-0.143770725,-0.132010698,-0.007042713,0.090945445,-0.123945318,0.137540594,-0.084069706,0.026069213,-0.026897199,-0.035037853,0.020968739,-0.019681377,0.001165747,0.059367623,0.036862649,0.051537961,0.030202204,0.108179554,-0.036013812,0.116926447,0.069010302,0.145305157,0.10518267,-0.078676574,0.071958981,-0.083969824,0.075107329,0.123818956,0.013093377,0.054410677,-0.061545014,-0.05913762,0.071968742,-0.053618744,-0.020785246,-0.111421354,-0.004990349,0.143988252,-0.034178551,0.046263151,0.127494752,0.072609812,0.079702698,0.039201282,0.116991647,-0.063898362,0.029223416,0.123268634,-0.109829552,-0.020657143,0.135735691,0.032586958,-0.050815221,0.009820472,-0.05147513,0.039337575,0.027846795,0.110740826,-0.106373444,-0.006741835,-0.091378197,-0.111042507,0.099316426,-0.133544639,-0.036764905,-0.145402983,-0.093667798,0.133390412,0.156375736,-0.103614926,-0.055303339,-0.127652511,0.127878904,-0.133523211,0.099617489,0.071488827,0.016737664,-0.141435713,-0.149055332,0.091773748,-0.06350714,-0.056951199,0.056710664,-0.084372118,0.101404779,0.044021178,-0.073996156,0.026910346,0.050704982,-0.035957932,0.058824759,-0.108569734,0.041036017,0.106051788,0.08985284,-0.12310762,0.035946939,-0.002312126,-0.130768239,-0.110087015,-0.138457507,-0.08052966,-0.117477469,0.129285946,0.086664215,0.02028968,-0.062508121,-0.096095599,0.083118133,-0.084387921,0.074336551,0.09701699
ertapenem,JUZNIMUFDBIJCM-ANEDZVCMSA-N,D3,0.137267992,-0.013416587,-0.06242618,0.10555511,-0.024985764,-0.074778043,-0.119335532,-0.115225591,-0.043037791,0.02330045,0.128787011,0.000135966,0.035032772,0.099581167,-0.12738128,0.084564187,-0.047597896,-0.126561642,-0.10099297,0.149531394,-0.040081318,-0.003524192,-0.027126445,0.076391354,0.028257484,0.06966415,0.005090494,-0.120940536,0.050164368,0.083853342,-0.09044008,-0.106009103,0.1339228,0.120311722,0.020290822,0.131317794,0.092338972,0.048432045,-0.060293615,-0.04388522,0.071193896,-0.100250304,-0.071513698,-0.046316784,-0.018382274,0.107668467,0.010340883,-0.001809222,-0.012355329,-0.105238482,0.103157617,-0.043364771,-0.090035044,0.035574261,0.013901842,0.144263893,0.071598403,-0.116036035,0.107581042,0.136164442,0.101690866,0.135456786,0.052262601,0.07013879,0.013438495,-0.068407826,0.146956459,0.108012162,-0.103251703,0.035050098,0.113135047,0.043905504,-0.021076171,-0.058245689,-0.126076892,0.058255106,-0.042371843,-0.132005036,-0.097310983,0.064470232,0.012466444,-0.093141451,-0.124610633,0.129231066,0.110617682,-0.033035539,-0.054134708,-0.078594893,0.075333424,-0.10521552,0.048761543,-0.007093774,0.060007773,-0.139114976,-0.117731586,0.135478109,0.020002546,-0.139790982,0.120463334,0.076501265,0.118581839,-0.107108064,-0.033784617,-0.082194194,0.143224686,-0.063847177,0.077517174,-0.014705182,-0.026881529,0.122856408,0.085523836,-0.095393114,0.112115093,-0.091836236,-0.143279552,-0.031796195,-0.067743473,0.019287804,-0.108191177,-0.089029044,0.015621752,0.068005674,-0.135842994,-0.131005481,0.091784805,-0.059436556,0.108666249,0.059932571
erythromycin,ULGZDMOVFRHVEP-RWJQBGPGSA-N,D3,-0.102890819,-0.099354878,-0.102995843,-0.000628087,-0.006355854,-0.102917925,0.102764726,-0.022730086,0.102758504,0.085440114,-0.102974847,0.085235201,-0.100762524,-0.04787847,0.100555889,0.063343726,-0.100803077,0.102519803,-0.058857847,-0.04099546,-0.103018031,0.103024021,-0.098882109,0.071989812,0.063620888,0.102247402,-0.102339938,-0.024011793,0.10276854,0.001743016,-0.05847596,0.102319248,-0.101959929,-0.09658362,-0.059259109,0.07332243,0.083683252,0.059188638,-0.102288894,-0.099617712,-0.102339454,-0.102269441,-0.098760203,0.086596049,-0.083515987,0.101485245,0.025528932,0.041585281,-0.102993362,-0.102222316,0.10302458,-0.102632158,0.019846372,0.099793516,0.101219058,-0.102648929,0.095784843,-0.085576288,-0.09489651,0.065281704,-0.093341038,-0.103006579,-0.082265727,-0.103019185,0.098966926,0.102624409,-0.102990285,-0.097218096,0.08704336,-0.050370943,-0.085650995,-0.103010841,0.102411732,0.102316752,0.102963783,0.088910259,-0.081431322,0.093385488,0.035889063,-0.018398758,-0.098926619,0.08904887,0.102424122,0.103004307,0.03866965,0.102978863,-0.099857181,-0.02090586,0.102299348,0.090662658,-0.10107661,-0.103012688,-0.087437667,0.094826519,0.102944054,-0.102911837,-0.031595778,-0.072300032,-0.095244996,0.101931334,-0.102484927,-0.046943314,0.103010513,0.051985335,-0.102947205,0.103015997,-0.087608315,0.068740487,0.103022404,-0.102916382,-0.103016213,0.09260615,0.102953337,-0.040300693,0.102782153,-0.103022695,0.102576405,0.102650262,-0.085031621,0.024175292,0.102860712,0.003071892,0.0919066,0.099202402,-0.092228703,-0.099357672,0.103024319,-0.079725802
ethambutol,AEUTYOVWOVBAKS-UWVGGRQHSA-N,D3,-0.08955057,-0.030635173,0.099059939,-0.07665129,-0.021749098,-0.098578759,0.099402033,-0.078383967,0.099273786,0.047355566,0.055382919,0.099479862,-0.088028364,0.054005224,0.099095225,0.098355614,-0.098457932,-0.021642718,0.071602255,-0.098120213,0.085228816,0.096730731,-0.098214075,0.099477656,-0.094599143,0.065285623,0.097529441,0.099448495,0.053773679,0.097592317,0.099325366,0.097796135,0.077396743,0.087776683,-0.099400423,0.097485825,-0.097690955,0.056653872,-0.032793604,-0.095468998,-0.092057295,-0.099480189,-0.002648955,-0.097509168,-0.057320941,0.098509692,0.074278526,-0.099228576,0.099225439,-0.099424914,0.010157181,0.065564722,0.097855791,-0.099259622,0.09038049,-0.099457987,-0.099470593,-0.099480048,-0.099480256,0.066755213,-0.097233191,0.096636318,0.098255739,-0.09943036,0.099462844,0.099383071,-0.091786541,-0.098466977,0.097974911,-0.099146046,-0.099412106,-0.029149972,0.099212281,0.068247214,-0.06479124,0.09465681,-0.09922336,0.097749874,-0.09757743,-0.08664526,-0.098594956,0.099461392,0.099212661,0.092240363,0.043653741,0.036554962,-0.098486923,0.076517761,0.099479936,-0.09224692,-0.099480107,-0.098745361,-0.09804967,0.099474564,0.099054709,-0.021990797,0.099479511,0.099226147,-0.099370822,-0.099468492,0.048203677,-0.09947741,0.096746072,-0.099469699,0.099480152,0.099450216,-0.099480212,-0.09925437,0.08592999,-0.099156432,0.099283911,0.098252431,-0.098106124,-0.099479169,0.062222239,-0.091184668,0.099477865,0.070548289,-0.098532289,0.099476323,-0.097918443,0.042861905,0.099479295,0.09940511,-0.091804013,0.065690227,0.087754197,-0.013636337
ethionamide,AEOCXXJPGCBFJA-UHFFFAOYSA-N,D3,0.093911409,-0.093911409,-0.060507171,-0.093911409,-0.093908094,0.09391135,-0.093107544,0.093911357,-0.039057121,0.093910605,-0.09390568,-0.066901065,-0.09359955,0.093911171,-0.093911372,-0.093910933,-0.086033672,-0.045951955,0.090694353,0.093709558,-0.093911409,0.093911283,0.093893297,-0.093911409,0.093911409,0.093911409,-0.091842376,0.091485485,-0.093887053,-0.091542296,-0.060488559,-0.062442306,-0.093907706,-0.093911409,-0.093910083,-0.093661457,0.093911409,-0.024245443,0.093892172,0.09391135,-0.093910336,0.038780447,0.093888968,0.093910716,-0.049012769,0.093911409,-0.087643437,0.093897164,0.091767237,0.093910687,0.093891397,0.093910761,0.093847319,0.088633314,-0.093911059,-0.093910448,-0.090977453,-0.055892281,-0.093803167,0.093903162,0.093911372,0.093903206,0.09391135,-0.093909159,-0.08747144,-0.093911298,-0.093911082,-0.09302973,0.093911409,-0.093884572,-0.091476023,0.092875898,-0.093910895,0.08892034,0.052799318,0.093905665,-0.093637802,0.09391132,0.093911409,0.093903266,0.086747751,0.090010501,-0.067355603,0.093911082,0.093887247,0.093911409,-0.093911409,-0.093675226,0.093909226,0.09391138,0.093888015,-0.093911409,0.093898952,0.073362172,-0.093902767,-0.093911409,-0.093911409,0.023069048,0.078012317,0.093581587,-0.093905628,0.080082893,0.025344523,-0.093911171,-0.093910836,-0.093788624,0.093910269,0.093703024,0.093910322,-0.076656878,-0.093903482,0.093799964,0.093911387,-0.093902409,0.025882397,-0.091414787,-0.093911409,0.093911409,0.093911409,0.093909264,0.093911409,0.004083872,0.093911409,0.093911409,-0.093911409,0.093653329,0.093911409,0.093802579
etimicin,NZGMVSJQULXLHF-RAKCNUBFSA-N,D3,-0.0313081,0.061321259,0.077694498,0.001763887,-0.116282344,-0.094259992,0.031202151,-0.005478557,0.012774778,-0.000531941,0.110737421,0.103614755,0.119394839,-0.104952119,0.093055502,-0.114664041,-0.089162305,0.013511664,0.104189694,0.098675504,-0.041914668,0.118931927,-0.119318821,-0.056246478,0.108912922,0.097919799,-0.017357988,-0.059723865,-0.119888842,-0.075152785,0.119810417,-0.120437339,0.051394247,0.057494488,-0.082253985,-0.118208267,0.066493578,-0.022150511,-0.035738647,-0.117339708,-0.118964635,-0.11882551,0.116090409,0.083996601,-0.099414922,0.006610936,-0.047968943,0.059484728,0.11227458,-0.075634032,-0.058245126,0.107621722,0.051612273,0.110732079,-0.002210399,0.033424743,0.09825962,-0.052952562,0.080215238,0.092066273,-0.010713774,0.11380104,0.110152125,0.119587392,-0.095830441,0.106965691,0.119169854,-0.042130746,0.119100712,-0.090732671,-0.075359538,-0.081330307,-0.082155876,0.115015261,-0.081666686,0.095627002,0.06206904,-0.088205002,-0.070737086,0.05247191,0.116214685,0.00350335,-0.084123455,0.111294188,0.111719474,-0.105763949,0.114196613,-0.026154915,-0.076750375,-0.114969857,-0.111325048,-0.117065534,0.077130899,-0.071006931,-0.116167337,-0.105989113,-0.105619423,0.119573131,-0.091628976,0.087163918,0.082329415,0.068342589,0.103525847,0.111867823,-0.002487116,-0.056543645,0.119321212,-0.107436575,-0.051940542,0.120364666,0.010680078,0.023720998,-0.053678676,-0.039582539,-0.120014742,0.064304359,-0.089011617,-0.116002858,0.098667875,0.105323479,-0.05628404,-0.116962187,-0.106422044,-0.082232542,-0.113578916,0.038789414,0.067080557,0.110036813
